age,default,balance,housing,loan,duration,campaign,previous,job_unemployed,job_self-employed,job_entrepreneur,job_student,job_housemaid,job_retired,marital_married,marital_single,education_primary,education_secondary,education_tertiary,poutcome_failure,poutcome_other,y
35,0,128,1,0,136,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30,0,1924,0,0,170,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
42,0,364,0,0,52,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
53,0,66,0,1,141,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36,0,4438,1,0,446,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
31,0,660,0,0,115,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59,0,-47,1,0,84,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
38,0,3190,1,0,20,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27,0,451,1,0,652,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,0,6904,0,0,114,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
55,0,3339,1,0,63,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,0,10787,1,0,135,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,0,1042,1,0,419,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
46,0,46,0,1,80,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
47,0,0,0,0,58,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33,0,511,1,0,304,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
55,0,1187,1,0,193,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
57,0,1,0,0,17,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,0,556,1,0,460,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
28,0,126,0,0,229,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
59,0,319,0,0,129,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
61,0,6016,0,0,670,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
37,0,347,1,0,282,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42,0,642,1,1,509,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,0,289,1,0,45,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
39,0,416,0,0,56,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35,0,305,1,0,7,7,25,0,0,0,0,0,0,1,0,0,1,0,1,0,0
30,0,6164,1,0,152,11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
47,0,751,0,0,408,14,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
53,0,6839,1,0,77,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,0,4303,1,0,168,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,0,2,0,0,239,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37,0,1328,1,0,121,2,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0
47,0,1167,1,0,968,1,5,0,0,0,0,0,0,1,0,0,1,0,1,0,1
34,0,846,1,0,758,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35,0,980,0,0,428,2,6,0,1,0,0,0,0,1,0,0,0,1,1,0,0
30,0,699,1,0,544,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
43,1,-715,1,0,67,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,0,475,1,0,538,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
38,0,1146,1,0,91,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32,0,101,1,0,191,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36,0,254,0,0,161,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
30,0,985,1,0,88,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
50,0,395,1,0,419,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
36,0,191,0,0,69,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
43,0,192,0,0,203,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34,0,899,1,0,377,3,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0
47,0,201,1,0,58,2,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
21,0,1903,1,0,107,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33,0,220,1,0,345,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,0,0,0,106,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50,0,202,0,1,148,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,0,0,1,0,386,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,0,61,0,0,108,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31,0,-230,1,1,715,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
48,0,8106,0,0,125,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0
52,0,-98,1,0,423,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,0,1,0,146,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49,0,323,1,0,41,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,0,391,1,0,103,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,0,9,0,1,44,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
45,0,242,0,0,587,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
33,0,1558,1,0,97,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
64,0,846,0,0,671,1,3,0,0,0,0,0,1,1,0,0,0,1,1,0,1
39,0,835,1,0,587,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41,0,4,0,0,74,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
34,0,1641,1,0,380,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33,0,23663,1,0,199,2,2,0,0,0,0,1,0,0,1,0,0,1,1,0,0
30,0,18,0,0,121,11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
47,0,153,1,0,192,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31,0,0,1,0,40,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,839,1,0,50,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
51,0,500,1,0,26,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34,0,1,0,0,582,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
48,0,-19,0,1,270,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37,0,509,1,0,133,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52,0,1818,0,1,189,2,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0
30,0,395,0,0,429,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34,0,0,0,0,163,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32,0,1005,0,0,215,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36,0,0,0,0,81,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,0,118,0,0,358,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24,0,299,1,0,209,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
51,0,5403,0,0,42,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
47,0,871,0,0,602,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
58,0,264,1,1,523,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32,0,2881,0,0,356,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
36,0,1133,1,0,293,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1
22,0,246,1,0,25,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
33,0,137,0,1,305,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37,0,712,1,0,291,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30,0,209,1,0,30,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35,0,3552,0,0,267,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26,0,50,1,0,153,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
46,0,6269,1,0,249,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
28,0,1453,1,0,246,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
28,0,183,1,1,62,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27,0,3638,0,0,271,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,0,16,0,0,387,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,0,-280,0,0,281,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
54,0,3671,0,0,67,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
56,0,22196,1,0,189,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33,0,1465,0,0,98,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
48,0,2537,0,0,219,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59,0,1831,0,0,122,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
30,0,1210,0,0,100,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
36,0,-296,1,0,113,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39,0,109,1,0,699,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
38,0,170,1,0,442,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
32,0,0,1,0,746,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,0,7,1,0,224,7,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
31,0,355,1,1,61,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
51,0,-892,1,1,248,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
45,1,-249,1,1,92,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
38,0,-140,0,0,456,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,93,0,0,198,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
26,0,1275,1,0,18,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26,1,-3,1,0,181,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,0,952,0,1,140,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30,0,6900,0,0,816,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60,0,3043,0,0,235,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
54,0,653,1,0,352,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
28,0,442,0,0,474,3,3,0,1,0,0,0,0,0,1,0,0,1,0,1,1
58,0,-27,0,1,77,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60,0,-49,1,0,188,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
57,0,13,1,0,323,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,876,1,0,140,4,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0
57,0,1044,0,0,585,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,1
35,0,2682,1,0,156,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42,0,248,0,0,163,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,0,338,0,0,90,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37,0,47,0,0,374,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,0,691,1,0,198,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
55,0,203,1,0,9,5,12,0,1,0,0,0,0,1,0,0,1,0,0,1,0
48,0,5057,0,1,37,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42,0,8131,1,0,69,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
43,0,690,1,0,171,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50,0,1130,1,0,119,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49,0,15,1,0,550,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,0,518,1,0,127,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,0,-55,1,0,107,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34,0,44,0,0,118,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,0,322,0,0,356,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
55,1,-404,1,0,502,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,0,1008,0,0,24,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
86,0,1503,0,0,165,3,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
46,0,1427,1,0,32,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
38,0,15030,1,0,167,1,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0
32,0,1,1,0,399,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,0,3990,1,0,633,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,1555,1,0,26,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,0,0,0,0,305,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,0,60,1,0,161,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
42,0,-246,1,0,149,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37,0,168,1,0,227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,0,1909,0,0,191,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
49,0,362,1,0,84,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
44,0,22,1,0,265,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
43,0,738,1,0,585,4,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45,0,1673,0,0,76,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
47,0,1060,1,0,83,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33,0,-320,0,0,268,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26,0,209,1,0,319,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37,0,547,1,1,143,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
56,0,420,1,0,76,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
34,0,293,1,0,162,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
41,0,437,1,0,14,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
56,0,345,1,0,605,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
41,0,748,0,0,94,7,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0
56,0,575,0,0,18,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
55,0,2366,1,1,94,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49,0,87,0,0,165,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
47,0,2597,1,0,323,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26,1,-402,0,1,127,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,0,28,0,0,111,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28,0,81,0,1,158,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,0,1570,1,0,260,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
54,0,7010,0,0,275,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,0,515,1,0,501,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
22,0,2488,0,0,449,2,10,0,0,0,1,0,0,0,1,0,1,0,0,1,1
50,0,810,1,0,19,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,0,1143,1,1,412,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
58,0,1013,1,0,206,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
34,0,2211,0,0,149,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59,0,3163,1,0,240,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,0,157,1,1,650,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
37,0,658,1,0,175,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
69,0,2144,0,0,417,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0,1
35,0,978,0,0,1370,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1
43,0,34,0,0,29,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41,0,49,1,0,312,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
53,0,0,1,1,586,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,0,654,0,0,594,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
65,0,2179,1,0,112,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
42,0,0,1,0,115,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,0,0,1,0,67,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
38,0,-363,0,0,340,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
35,0,126,0,0,112,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39,0,4143,1,1,21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
42,0,352,1,0,79,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
53,0,451,1,0,125,1,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0
32,0,930,0,0,85,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38,0,5244,0,0,310,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
47,0,1139,1,0,106,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,0,9305,1,0,407,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,0,3540,1,0,213,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
55,0,3450,0,0,169,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
47,0,104,1,1,77,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
28,0,934,1,0,53,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33,0,0,1,0,177,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,0,0,1,0,275,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
53,0,0,1,1,135,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,0,-11,1,0,94,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33,0,22,0,0,76,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
36,0,3057,0,0,2769,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
37,0,131,1,0,137,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50,0,-54,1,1,698,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
33,0,804,1,1,266,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
72,0,4130,0,0,427,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
59,0,879,1,0,228,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,0,14440,1,0,60,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60,0,759,0,0,136,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
30,0,604,0,1,475,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
51,0,16,1,0,158,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
40,0,0,0,0,44,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34,0,318,1,0,133,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38,0,-278,1,0,143,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
58,0,0,1,0,5,25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
33,0,358,1,0,302,1,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0
44,0,0,0,0,264,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,0,440,1,0,13,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
41,0,1334,1,0,234,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
55,0,4103,0,0,291,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
34,0,606,0,0,97,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
33,0,0,0,0,236,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30,0,0,1,0,172,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,0,1810,0,0,117,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32,0,950,1,1,219,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
57,0,0,0,0,44,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
52,0,247,0,0,268,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
51,0,1594,0,0,197,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
30,0,1942,1,1,436,2,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1
41,0,121,1,0,16,6,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0
32,0,259,0,0,407,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
53,0,9146,0,0,136,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
56,0,784,0,1,149,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
47,0,0,1,0,250,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
44,0,80,1,1,387,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32,0,329,1,0,321,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
35,0,1147,1,1,29,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
38,0,4425,1,0,162,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,0,0,1,0,151,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
36,0,2394,0,0,184,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26,0,0,0,0,755,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
29,0,0,1,0,83,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
28,0,0,1,0,205,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35,0,0,1,1,112,1,6,0,0,0,0,0,0,1,0,0,0,1,0,1,0
40,0,3571,0,0,222,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
43,0,50,0,0,63,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
38,0,0,1,0,179,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31,0,459,1,0,623,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
53,0,225,0,0,171,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
38,0,76,1,0,196,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
57,1,32,1,0,476,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
36,0,0,0,0,85,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
54,0,0,0,0,161,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1
32,0,759,1,0,317,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
39,0,1072,1,0,1168,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36,0,1057,0,0,383,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,0,94,1,0,300,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34,0,0,1,0,214,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
43,0,489,1,0,130,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0
60,0,2131,0,0,421,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24,0,-220,1,0,90,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26,0,3529,0,1,57,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39,1,-401,1,0,274,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26,0,592,1,1,174,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30,0,445,1,0,218,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0
30,0,7513,0,0,269,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
32,0,131,0,0,267,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
43,0,2567,1,0,109,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0
36,0,1281,0,0,119,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40,0,-396,1,0,127,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37,0,2707,1,0,109,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66,0,1048,1,0,971,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
55,0,-703,1,0,123,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
44,0,276,1,1,219,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
41,1,720,0,1,651,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
28,0,153,0,0,1124,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
26,0,155,1,0,291,1,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0
30,0,790,0,0,696,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
56,0,442,0,0,77,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,0,115,1,0,46,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
47,0,440,0,0,71,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
43,0,699,1,1,1258,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
41,0,4684,0,0,30,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,0,1743,1,0,192,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
47,0,310,1,1,128,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37,0,238,0,0,185,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
36,0,-11,1,0,172,28,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37,0,3953,1,0,610,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
35,0,524,1,0,484,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
30,0,0,1,0,20,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,3161,0,0,433,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
46,0,1148,0,0,104,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
71,0,14220,1,0,397,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
52,0,2227,0,0,242,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,0,3403,1,0,707,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1
49,0,39,1,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,167,1,1,330,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
36,0,1109,0,0,328,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
43,0,10910,1,0,66,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
