age,job,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,poutcome,y
44,management,married,secondary,1,0,1,0,96,2,999,0,unknown,0
31,management,married,tertiary,0,1331,0,0,297,1,86,3,success,1
31,services,single,secondary,0,31,1,1,501,2,999,0,unknown,0
57,admin.,divorced,primary,0,179,1,0,67,1,368,2,failure,0
37,blue-collar,married,primary,0,543,1,0,281,1,999,0,unknown,0
50,blue-collar,married,secondary,0,253,1,1,475,2,999,0,unknown,0
60,retired,married,primary,0,71188,0,0,205,1,999,0,unknown,0
51,management,married,tertiary,0,5108,1,0,272,1,102,8,other,0
48,blue-collar,married,secondary,0,1738,1,0,349,1,999,0,unknown,0
42,blue-collar,married,primary,0,-97,1,0,216,4,271,5,failure,0
36,blue-collar,married,secondary,0,199,1,0,183,1,999,0,unknown,0
43,management,married,tertiary,0,489,1,0,130,1,172,2,other,0
31,admin.,married,primary,0,355,1,1,61,6,999,0,unknown,0
49,technician,single,secondary,0,-97,1,0,92,2,999,0,unknown,0
35,management,divorced,tertiary,0,473,0,1,37,2,999,0,unknown,0
44,entrepreneur,married,secondary,0,6649,1,0,354,2,999,0,unknown,0
34,self-employed,married,tertiary,0,263,0,0,203,1,78,8,other,0
46,blue-collar,married,secondary,0,781,0,0,152,1,999,0,unknown,0
49,blue-collar,married,primary,0,1032,1,0,41,5,999,0,unknown,0
32,blue-collar,married,secondary,0,119,0,0,20,5,999,0,unknown,0
35,management,divorced,tertiary,0,434,1,0,277,1,271,2,success,0
51,admin.,married,secondary,0,2967,0,0,83,2,999,0,unknown,0
57,retired,divorced,secondary,0,-331,1,0,531,1,999,0,unknown,0
59,management,married,tertiary,0,1585,0,0,91,5,999,0,unknown,0
40,services,divorced,unknown,0,4384,1,0,315,1,999,0,unknown,0
49,management,single,tertiary,0,588,0,0,70,9,999,0,unknown,0
51,management,married,secondary,0,3180,1,0,384,1,999,0,unknown,0
35,admin.,married,secondary,1,0,0,1,105,3,999,0,unknown,0
29,self-employed,married,secondary,0,-76,1,0,305,2,999,0,unknown,0
32,services,single,secondary,0,152,1,0,158,2,999,0,unknown,1
37,housemaid,divorced,secondary,0,1040,1,0,199,1,173,2,failure,0
49,unemployed,married,primary,0,-384,1,0,25,1,999,0,unknown,0
45,technician,married,unknown,0,473,1,0,147,1,999,0,unknown,0
34,technician,single,secondary,0,475,1,0,538,8,999,0,unknown,0
53,technician,married,secondary,0,0,0,0,77,9,999,0,unknown,0
42,entrepreneur,married,primary,0,149,0,0,94,2,999,0,unknown,0
43,technician,married,secondary,0,3285,1,0,1721,2,999,0,unknown,1
52,retired,married,secondary,0,424,0,0,143,1,154,3,failure,0
34,blue-collar,single,secondary,0,79,0,1,104,1,999,0,unknown,0
34,technician,divorced,tertiary,0,674,1,0,587,2,999,0,unknown,1
27,services,married,secondary,0,0,1,0,1608,13,999,0,unknown,1
43,unemployed,married,tertiary,0,58,1,0,48,4,999,0,unknown,0
41,technician,married,tertiary,0,532,1,0,74,1,999,0,unknown,0
72,retired,married,secondary,0,4130,0,0,427,1,999,0,unknown,0
35,blue-collar,married,primary,0,422,1,0,73,1,999,0,unknown,0
41,management,married,tertiary,0,437,1,0,14,21,999,0,unknown,0
36,blue-collar,divorced,primary,0,-308,1,0,725,1,999,0,unknown,1
51,housemaid,married,primary,0,30,1,0,333,2,999,0,unknown,0
37,self-employed,married,tertiary,0,137,0,0,244,6,999,0,unknown,0
42,admin.,single,secondary,0,-247,1,1,519,1,166,1,other,1
26,admin.,single,secondary,0,321,1,0,242,7,999,0,unknown,0
23,services,single,secondary,0,250,1,0,222,1,999,0,unknown,0
50,management,married,tertiary,0,-470,1,0,130,2,160,1,failure,0
37,blue-collar,married,secondary,0,140,1,1,490,1,999,0,unknown,0
35,management,married,tertiary,0,2793,0,0,258,2,999,0,unknown,0
37,management,married,tertiary,0,410,0,0,337,2,999,0,unknown,0
79,retired,divorced,unknown,0,2628,0,0,220,7,450,2,failure,0
39,technician,married,secondary,0,116,0,0,79,2,94,2,success,0
47,services,married,secondary,0,0,1,0,250,1,999,0,unknown,0
44,blue-collar,married,secondary,0,878,1,0,130,1,999,0,unknown,0
36,management,single,tertiary,0,2944,0,0,882,8,999,0,unknown,1
33,blue-collar,single,secondary,0,3975,1,1,515,1,150,1,other,0
42,services,married,secondary,0,96,1,0,238,3,340,2,failure,0
35,technician,single,tertiary,0,2288,0,0,32,2,999,0,unknown,0
31,blue-collar,married,secondary,0,472,1,0,907,2,999,0,unknown,0
58,services,married,primary,0,65,0,0,162,1,999,0,unknown,0
46,management,married,tertiary,0,0,0,0,70,2,999,0,unknown,0
41,admin.,single,secondary,0,400,1,0,99,6,999,0,unknown,0
58,technician,married,secondary,0,7495,1,0,325,1,999,0,unknown,0
33,blue-collar,married,secondary,0,137,0,1,305,12,999,0,unknown,0
31,unemployed,married,secondary,0,24,1,0,631,1,999,0,unknown,0
55,technician,divorced,secondary,0,3450,0,0,169,1,183,1,failure,1
38,technician,single,secondary,0,311,1,0,61,2,999,0,unknown,0
55,housemaid,married,secondary,0,139,0,0,256,2,999,0,unknown,0
47,management,single,tertiary,0,0,0,0,58,3,999,0,unknown,0
51,housemaid,married,primary,0,492,1,0,142,3,999,0,unknown,0
46,management,single,tertiary,0,334,1,0,36,6,90,2,other,0
61,management,married,tertiary,0,997,0,0,106,1,999,0,unknown,1
47,management,single,tertiary,0,440,0,0,71,4,999,0,unknown,0
34,technician,married,secondary,0,47,0,0,132,6,999,0,unknown,0
34,blue-collar,married,secondary,0,1298,1,0,120,1,999,0,unknown,0
41,management,divorced,tertiary,0,3355,0,0,181,2,500,1,failure,0
36,blue-collar,divorced,secondary,0,-11,0,0,152,2,999,0,unknown,0
26,blue-collar,single,secondary,0,396,1,0,302,1,999,0,unknown,0
35,management,married,tertiary,0,8,0,0,93,3,999,0,unknown,1
36,blue-collar,married,secondary,0,1409,0,0,235,2,999,0,unknown,0
26,management,single,tertiary,0,170,0,0,129,1,999,0,unknown,1
58,management,married,primary,0,2769,1,0,94,2,999,0,unknown,0
50,blue-collar,married,secondary,0,2320,1,0,310,1,999,0,unknown,0
61,retired,married,secondary,0,76,1,0,195,7,999,0,unknown,0
28,technician,single,secondary,0,2034,1,0,196,1,999,0,unknown,0
49,blue-collar,single,primary,0,3018,1,0,93,1,999,0,unknown,0
74,retired,married,secondary,0,921,0,0,394,2,999,0,unknown,1
53,blue-collar,married,secondary,0,483,1,0,288,3,999,0,unknown,0
46,self-employed,married,secondary,0,390,1,0,208,2,999,0,unknown,0
47,management,married,tertiary,0,0,0,0,508,1,999,0,unknown,1
42,blue-collar,single,primary,0,92,0,0,86,2,999,0,unknown,0
56,services,married,secondary,0,22196,1,0,189,1,999,0,unknown,0
42,technician,married,secondary,0,2,0,0,249,2,999,0,unknown,0
49,housemaid,married,primary,0,249,1,0,450,1,999,0,unknown,0
43,unemployed,single,unknown,0,3274,1,0,680,1,95,1,failure,0
39,services,married,secondary,0,5731,1,0,175,2,999,0,unknown,0
66,retired,married,primary,0,206,0,0,479,1,999,0,unknown,1
30,technician,single,tertiary,0,2325,0,0,270,3,241,4,other,0
38,management,single,tertiary,0,0,0,0,164,1,999,0,unknown,0
31,blue-collar,married,secondary,0,1664,1,0,158,1,182,1,success,0
32,technician,married,secondary,0,3333,0,0,50,4,999,0,unknown,0
48,technician,married,secondary,0,7020,0,0,80,2,999,0,unknown,0
34,admin.,married,tertiary,0,37,0,0,45,1,999,0,unknown,0
28,student,single,secondary,0,28,0,0,220,2,999,0,unknown,0
40,admin.,single,secondary,0,1670,1,0,161,2,999,0,unknown,0
36,entrepreneur,married,secondary,0,134,0,0,98,1,999,0,unknown,0
52,retired,married,secondary,0,603,0,1,79,1,999,0,unknown,0
46,admin.,married,primary,0,276,1,1,157,2,999,0,unknown,0
25,technician,single,secondary,0,2157,1,0,339,1,999,0,unknown,0
52,blue-collar,married,secondary,0,161,1,0,274,2,999,0,unknown,0
40,blue-collar,married,primary,0,3658,1,0,977,1,999,0,unknown,0
26,management,divorced,tertiary,1,-402,0,1,127,2,999,0,unknown,0
26,blue-collar,single,primary,0,3342,1,0,329,4,999,0,unknown,0
35,self-employed,single,secondary,0,1732,0,0,1441,3,999,0,unknown,0
40,admin.,single,secondary,0,263,1,0,231,1,999,0,unknown,0
31,management,married,tertiary,0,623,1,0,96,2,349,5,failure,0
32,admin.,married,secondary,0,3540,1,0,213,1,178,1,failure,0
33,admin.,married,secondary,0,95,1,0,335,1,999,0,unknown,1
53,services,divorced,secondary,0,765,1,0,959,3,174,7,other,1
46,technician,divorced,secondary,0,-824,1,0,429,3,999,0,unknown,1
28,management,single,tertiary,0,5549,0,0,383,6,999,0,unknown,0
31,blue-collar,married,secondary,0,191,1,0,40,1,999,0,unknown,0
44,blue-collar,married,primary,0,420,1,0,110,2,999,0,unknown,0
35,admin.,married,secondary,0,0,0,0,326,1,999,0,unknown,0
50,technician,divorced,unknown,0,2706,1,0,179,3,999,0,unknown,0
32,technician,married,secondary,1,4,1,1,132,8,999,0,unknown,0
51,admin.,married,secondary,0,423,1,1,95,1,999,0,unknown,0
51,management,married,tertiary,0,-892,1,1,248,2,999,0,unknown,0
31,blue-collar,married,unknown,0,-120,1,0,100,3,201,2,failure,0
41,admin.,divorced,secondary,0,-365,1,0,226,10,999,0,unknown,0
57,technician,married,tertiary,0,27069,0,1,174,3,999,0,unknown,0
34,management,single,tertiary,0,8038,1,0,29,3,152,1,failure,0
47,technician,married,secondary,0,-938,1,0,176,2,999,0,unknown,0
47,admin.,divorced,secondary,0,1139,1,0,106,2,999,0,unknown,0
36,self-employed,married,secondary,0,189,1,0,136,1,120,1,failure,0
29,housemaid,single,tertiary,0,19,0,0,110,2,64,2,success,1
39,technician,married,secondary,0,3663,0,0,230,3,999,0,unknown,0
53,blue-collar,single,unknown,0,0,0,0,140,7,999,0,unknown,0
47,blue-collar,married,secondary,1,-614,1,0,118,2,999,0,unknown,0
51,technician,divorced,secondary,0,2323,1,1,151,10,999,0,unknown,0
48,blue-collar,married,secondary,0,425,1,0,693,2,999,0,unknown,0
32,technician,married,secondary,0,5122,0,0,31,1,999,0,unknown,0
36,management,divorced,tertiary,0,608,0,0,125,2,999,0,unknown,0
50,unknown,married,primary,0,341,1,1,670,4,340,2,success,1
39,admin.,married,secondary,0,607,1,0,454,2,364,3,failure,1
31,blue-collar,married,secondary,0,1495,1,1,159,3,999,0,unknown,0
49,admin.,married,secondary,0,381,0,0,504,2,999,0,unknown,0
33,unemployed,divorced,secondary,0,385,0,0,29,28,999,0,unknown,0
26,management,single,tertiary,0,1274,1,0,190,1,84,1,failure,0
27,blue-collar,married,secondary,0,362,1,0,332,2,999,0,unknown,0
51,blue-collar,married,primary,0,377,1,0,143,4,272,1,failure,0
26,admin.,single,secondary,0,802,0,0,77,1,2,2,other,0
45,admin.,married,secondary,0,194,0,0,517,4,999,0,unknown,0
54,technician,married,secondary,0,-315,0,1,2029,1,999,0,unknown,1
49,technician,married,tertiary,0,1843,1,0,269,1,999,0,unknown,0
47,technician,married,secondary,0,-9,0,0,457,2,999,0,unknown,0
42,housemaid,married,primary,0,83,0,1,184,1,999,0,unknown,0
50,entrepreneur,married,tertiary,0,433,1,0,47,4,999,0,unknown,0
37,admin.,married,secondary,0,-107,1,0,158,2,999,0,unknown,0
54,blue-collar,married,primary,0,4503,0,0,168,3,999,0,unknown,0
40,services,married,secondary,0,51,1,0,50,1,999,0,unknown,0
50,services,married,secondary,0,961,0,1,757,4,999,0,unknown,0
57,retired,married,secondary,0,49,1,1,93,4,999,0,unknown,0
33,technician,married,secondary,0,3470,0,0,285,2,999,0,unknown,0
49,technician,married,secondary,0,-147,1,0,390,1,999,0,unknown,0
35,services,married,secondary,0,0,1,0,146,2,999,0,unknown,0
28,blue-collar,single,secondary,0,0,1,0,386,1,999,0,unknown,0
58,management,married,tertiary,0,172,0,0,145,7,999,0,unknown,0
31,admin.,single,secondary,0,-407,0,1,230,1,999,0,unknown,0
36,management,divorced,tertiary,0,649,0,0,237,2,91,1,failure,0
49,blue-collar,single,primary,0,1040,0,0,474,2,999,0,unknown,0
30,unemployed,married,secondary,0,142,1,0,350,4,999,0,unknown,0
29,services,single,secondary,0,209,1,0,487,7,999,0,unknown,0
50,management,married,unknown,0,3304,0,0,1009,2,999,0,unknown,0
26,student,single,tertiary,0,294,0,0,87,1,91,2,success,1
27,housemaid,married,secondary,0,4848,1,1,82,3,999,0,unknown,0
32,blue-collar,single,secondary,0,1670,1,0,183,1,999,0,unknown,0
62,unknown,married,secondary,0,367,0,0,139,5,999,0,unknown,0
34,blue-collar,single,secondary,0,13683,1,0,115,3,999,0,unknown,0
25,admin.,single,tertiary,0,1420,0,0,124,2,999,0,unknown,0
34,management,single,tertiary,0,340,1,0,633,28,999,0,unknown,0
44,technician,single,secondary,0,1679,0,0,718,1,999,0,unknown,1
38,management,married,tertiary,0,1198,1,0,63,1,999,0,unknown,0
57,admin.,married,secondary,0,169,0,0,180,1,106,2,failure,0
36,self-employed,married,tertiary,0,506,0,0,47,1,120,1,failure,0
41,entrepreneur,married,secondary,0,1249,1,0,391,1,999,0,unknown,0
36,management,single,tertiary,0,678,0,1,85,3,999,0,unknown,0
27,management,single,tertiary,0,212,1,0,373,1,999,0,unknown,0
37,technician,divorced,secondary,0,23,0,0,289,2,999,0,unknown,0
47,management,single,tertiary,0,4402,0,0,805,1,190,1,other,1
31,services,divorced,primary,0,459,1,0,623,1,293,1,success,1
39,self-employed,married,secondary,0,4722,1,0,483,1,999,0,unknown,0
35,admin.,divorced,tertiary,0,1555,1,0,26,2,999,0,unknown,0
40,blue-collar,married,secondary,0,61,1,0,112,3,999,0,unknown,0
38,management,single,tertiary,0,0,1,0,213,2,999,0,unknown,0
31,technician,married,secondary,0,3706,1,0,129,1,999,0,unknown,0
36,blue-collar,married,primary,0,1177,0,0,330,1,311,4,success,1
53,management,married,primary,0,2096,0,0,104,1,999,0,unknown,0
59,blue-collar,married,primary,0,748,0,0,184,1,999,0,unknown,0
29,management,single,tertiary,0,3357,0,0,120,3,999,0,unknown,0
30,admin.,single,secondary,0,3809,1,0,159,4,999,0,unknown,0
52,admin.,married,secondary,0,395,1,0,391,3,999,0,unknown,0
55,blue-collar,married,secondary,0,1011,1,0,112,2,999,0,unknown,0
56,blue-collar,married,primary,0,420,1,0,76,1,999,0,unknown,0
32,admin.,married,secondary,0,76,1,0,189,2,999,0,unknown,0
24,blue-collar,married,secondary,0,0,0,0,94,1,999,0,unknown,0
51,blue-collar,married,primary,0,844,1,0,184,3,999,0,unknown,0
36,management,married,tertiary,0,1318,1,0,100,2,999,0,unknown,0
36,technician,married,tertiary,0,167,1,0,57,1,999,0,unknown,0
42,management,married,tertiary,0,2187,1,0,525,3,999,0,unknown,1
49,admin.,married,secondary,0,14440,1,0,60,1,999,0,unknown,0
48,management,married,secondary,0,2294,1,0,251,11,999,0,unknown,0
36,management,married,secondary,0,80,1,0,251,3,999,0,unknown,0
48,management,married,primary,0,2537,0,0,219,6,999,0,unknown,0
30,technician,married,tertiary,0,569,0,0,976,12,999,0,unknown,1
27,management,single,tertiary,1,0,0,1,46,1,999,0,unknown,0
38,entrepreneur,married,tertiary,0,0,1,0,185,3,999,0,unknown,0
36,technician,single,secondary,1,12,0,0,587,2,999,0,unknown,1
45,technician,married,secondary,0,49,0,0,65,2,999,0,unknown,0
44,housemaid,married,tertiary,0,460,0,0,491,1,999,0,unknown,0
42,technician,married,secondary,0,613,1,0,432,2,999,0,unknown,0
37,entrepreneur,married,tertiary,0,7944,0,0,102,1,999,0,unknown,0
48,blue-collar,married,secondary,0,1143,1,0,264,1,317,1,failure,0
57,retired,married,primary,0,-464,1,0,75,1,190,6,failure,0
44,services,married,secondary,0,1989,1,1,106,2,999,0,unknown,0
48,technician,married,secondary,0,17,1,1,81,1,999,0,unknown,0
56,retired,married,primary,0,-1,0,0,89,23,999,0,unknown,0
37,management,married,tertiary,0,1698,1,0,95,2,999,0,unknown,0
47,blue-collar,married,secondary,0,5306,1,0,322,1,999,0,unknown,0
54,housemaid,married,unknown,0,0,0,0,94,5,145,3,other,0
51,retired,divorced,secondary,0,1679,0,0,417,1,365,9,other,1
47,admin.,married,secondary,0,3676,0,0,567,1,95,3,success,1
25,management,married,tertiary,0,-242,1,1,600,4,332,4,other,1
39,services,single,secondary,0,471,0,0,5,1,999,0,unknown,0
40,management,married,tertiary,0,8902,1,0,464,5,999,0,unknown,0
38,management,single,tertiary,0,1704,0,0,222,1,999,0,unknown,0
34,management,married,tertiary,0,3050,1,0,469,1,999,0,unknown,1
53,housemaid,married,primary,0,2581,0,0,99,1,999,0,unknown,0
32,services,married,secondary,0,162,1,0,297,2,999,0,unknown,0
35,blue-collar,married,secondary,0,243,1,0,41,3,999,0,unknown,0
24,student,single,secondary,0,1847,0,0,390,1,999,0,unknown,0
58,blue-collar,married,primary,0,0,1,0,535,2,999,0,unknown,0
49,management,married,primary,0,3371,0,0,269,2,999,0,unknown,1
45,services,single,secondary,0,1757,1,0,1010,3,326,1,other,0
55,management,married,tertiary,0,171,1,0,73,6,999,0,unknown,0
42,entrepreneur,married,tertiary,0,157,1,1,650,1,999,0,unknown,0
28,admin.,married,secondary,0,934,1,0,53,2,999,0,unknown,0
48,blue-collar,married,secondary,0,-19,0,1,270,1,999,0,unknown,0
51,management,single,tertiary,1,-55,1,0,119,6,999,0,unknown,0
38,housemaid,married,primary,0,21,0,0,634,2,999,0,unknown,0
27,blue-collar,single,secondary,0,14,0,0,72,2,999,0,unknown,0
50,technician,single,secondary,0,246,1,0,270,1,123,2,failure,0
44,blue-collar,married,primary,0,887,1,0,165,2,363,1,failure,0
40,management,married,tertiary,0,51,0,0,164,2,999,0,unknown,0
29,services,single,secondary,0,-287,1,0,196,1,999,0,unknown,0
34,services,married,secondary,0,0,1,0,78,4,999,0,unknown,0
44,self-employed,single,tertiary,0,2734,1,0,897,4,999,0,unknown,1
50,entrepreneur,married,tertiary,0,52,0,0,22,8,999,0,unknown,0
34,management,married,tertiary,0,2594,1,0,161,3,999,0,unknown,0
54,retired,divorced,primary,0,22,0,0,23,4,999,0,unknown,0
34,technician,married,tertiary,0,1611,1,0,490,2,999,0,unknown,0
34,admin.,single,tertiary,0,18,1,1,359,1,999,0,unknown,1
52,blue-collar,married,primary,0,1331,1,0,213,2,999,0,unknown,0
60,unknown,married,unknown,0,7337,0,0,122,1,999,0,unknown,0
39,management,single,secondary,0,835,1,0,587,4,999,0,unknown,0
58,retired,married,primary,0,5092,0,0,199,6,999,0,unknown,0
41,technician,divorced,secondary,0,52,0,0,261,2,999,0,unknown,0
48,technician,married,secondary,0,10655,0,0,5,3,999,0,unknown,0
58,management,married,tertiary,0,1831,0,0,1531,1,999,0,unknown,0
40,self-employed,married,primary,0,92,1,0,92,1,999,0,unknown,0
48,management,married,tertiary,0,586,1,1,179,2,999,0,unknown,0
52,blue-collar,divorced,primary,0,1758,1,0,41,1,999,0,unknown,0
50,self-employed,married,secondary,0,2061,1,1,197,2,244,3,failure,0
25,technician,single,secondary,0,959,0,0,144,5,999,0,unknown,0
54,retired,married,primary,0,208,0,0,255,1,999,0,unknown,0
34,services,married,secondary,0,-315,1,0,56,2,999,0,unknown,0
48,management,married,tertiary,1,-13,1,0,20,6,291,2,other,0
37,admin.,married,tertiary,0,801,0,0,331,7,999,0,unknown,0
66,retired,married,tertiary,0,1948,0,0,216,1,91,4,success,1
32,management,single,tertiary,0,751,1,0,64,1,999,0,unknown,0
45,blue-collar,married,secondary,0,784,1,1,34,1,999,0,unknown,0
43,blue-collar,single,secondary,0,24,0,0,68,1,363,1,failure,0
41,management,married,tertiary,0,72,1,0,764,3,999,0,unknown,0
40,technician,divorced,tertiary,0,1871,1,0,64,1,999,0,unknown,0
44,services,single,secondary,0,1378,1,0,257,2,999,0,unknown,0
43,blue-collar,married,primary,0,188,1,0,58,3,347,5,failure,0
30,unknown,single,tertiary,0,6836,0,0,30,3,999,0,unknown,0
32,services,married,secondary,0,61,1,0,529,5,999,0,unknown,0
57,admin.,married,secondary,0,-967,1,0,8,7,999,0,unknown,0
31,blue-collar,single,tertiary,0,462,1,1,147,1,999,0,unknown,0
49,unknown,married,secondary,0,0,0,0,173,2,999,0,unknown,0
31,admin.,single,secondary,0,5527,1,0,132,1,999,0,unknown,0
41,admin.,married,tertiary,0,1287,0,0,286,1,999,0,unknown,0
44,management,married,tertiary,0,17361,0,0,476,1,999,0,unknown,0
54,entrepreneur,married,unknown,0,1956,0,0,221,5,999,0,unknown,0
37,blue-collar,divorced,secondary,0,0,1,0,146,4,999,0,unknown,1
34,management,married,secondary,0,-294,1,0,532,2,999,0,unknown,0
